Client ID,Date,Source,Medium,Session Duration Bucket,Users,Revenue
121282745.1677187225,20230223,l.instagram.com,referral,0,1,0.0
1213068560.1679349736,20230320,l.instagram.com,referral,134,1,0.0
1213068560.1679349736,20230320,l.instagram.com,referral,167,1,0.0
121308857.1674494321,20230123,ig,perfil,0,1,0.0
1213121794.1678103038,20230306,FBADS,Story,27,1,0.0
1213121794.1678103038,20230306,ig,perfil,156,1,0.0
1213121794.1678103038,20230307,FBADS,Feed,57,1,0.0
1213121794.1678103038,20230307,ig,perfil,1643,1,130.0
1213125558.1673975830,20230117,google,organic,128,1,0.0
1213125558.1673975830,20230131,google,organic,0,1,0.0
1213206642.1680291973,20230331,Instagram_Explore_Grid_Home,04 H-M | 18 - 55 | BRASIL | LAL PURCHASE 30D 2% I SUL/SUDESTE I FB e IG — Cópia — Cópia,0,1,0.0
1213813828.1679149009,20230318,FBADS,Story,0,1,0.0
1213904118.1679617002,20230323,l.instagram.com,referral,0,1,0.0
1214013171.1636994197,20230330,l.instagram.com,referral,0,1,0.0
1214115243.1675351840,20230202,ig,perfil,2180,1,0.0
1214399422.1676128265,20230211,google,organic,0,1,0.0
1214509979.1672630382,20230102,Facebook_Mobile_Feed,[RMKT] Certeiro,380,1,0.0
1214584483.1680043736,20230328,(direct),(none),291,1,0.0
1214584483.1680043736,20230330,(direct),(none),291,1,0.0
1214584483.1680043736,20230330,(direct),(none),427,1,0.0
1214584483.1680043736,20230330,(direct),(none),5,1,0.0
1214620513.1673988895,20230117,google,organic,141,1,0.0
121484352.1676040930,20230210,google,organic,320,1,0.0
1214908630.1679288821,20230320,FBADS,REELS,0,1,0.0
121500676.1675299783,20230201,l.instagram.com,referral,0,1,0.0
1215097501.1676646272,20230217,ig,perfil,0,1,0.0
1215449340.1676068241,20230210,ig,perfil,0,1,0.0
1215571048.1675220530,20230201,FBADS,Feed_Story,0,1,0.0
1215626759.1675458830,20230203,ig,perfil,0,1,0.0
1215707765.1680257685,20230331,Instagram_Feed,03 H-M | 18 - 55 | BRASIL | LAL PURCHASE 30D 1% I SUL/SUDESTE I FB e IG — Cópia,0,1,0.0
1215791353.1678847164,20230314,l.instagram.com,referral,43,1,0.0
1215955728.1680104767,20230329,Facebook_Mobile_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1216057974.1673901732,20230116,(direct),(none),0,1,0.0
1216210270.1677938275,20230304,ig,perfil,116,1,0.0
121621875.1677151420,20230223,ig,perfil,0,1,0.0
1216224237.1679082700,20230317,google,cpc,0,1,0.0
1216580164.1676494409,20230215,google,organic,135,1,0.0
1216606322.1680207081,20230330,l.instagram.com,referral,39,1,0.0
1216929928.1680215235,20230330,l.instagram.com,referral,0,1,0.0
1217110736.1676307566,20230213,google,organic,185,1,0.0
1217150479.1678331840,20230309,Instagram_Explore,01 H | 18-60 | SERGIPE | LAL 1% LISTA | IG - PURCHASE 30D,3,1,0.0
1217190612.1680209536,20230330,Instagram_Feed,[RMKT] Certeiro,86,1,0.0
1217493926.1674779765,20230126,FBADS,Feed,0,1,0.0
1217661541.1665107360,20230317,google,organic,90,1,0.0
1217661541.1665107360,20230318,google,organic,0,1,0.0
1217661541.1665107360,20230318,google,organic,10,1,0.0
1217661541.1665107360,20230318,google,organic,175,1,0.0
1217661541.1665107360,20230318,google,organic,3233,1,247.0
1217667898.1670428495,20230224,ig,perfil,0,1,0.0
1217673665.1675667390,20230206,FBADS,REELS,0,1,0.0
1217690248.1679959741,20230327,l.instagram.com,referral,331,1,0.0
12177.1680245619,20230331,Facebook_Right_Column,06+H-M+|+18+-+55+|+BRASIL+|+LAL+PURCHASE+60D+1%+I+SUL/SUDESTE+I+FB+e+IG,0,1,0.0
1218024142.1677860903,20230303,ig,perfil,0,1,0.0
1218056775.1680264898,20230331,l.instagram.com,referral,0,1,0.0
1218135625.1679704379,20230324,Instagram_Feed,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,79,1,0.0
1218166956.1674700482,20230125,ig,perfil,31,1,0.0
1218167646.1680263369,20230331,l.instagram.com,referral,76,1,0.0
121834374.1676244362,20230212,ig,perfil,0,1,0.0
1218405788.1673143658,20230107,FBADS,REELS,0,1,0.0
1218594689.1677265754,20230224,ig,perfil,0,1,0.0
1218603196.1679786002,20230325,google,organic,0,1,0.0
1218612788.1672235112,20230124,FBADS,Feed_Story,0,1,0.0
1218612788.1672235112,20230129,FBADS,Feed_Story,0,1,0.0
1218628695.1680015075,20230328,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1218674832.1679827383,20230326,Facebook_Mobile_Feed,00 18-55 | HM | SALVADOR | LAL1% LISTA CLIENTES | FB E IG,0,1,0.0
1218713254.1679493877,20230322,google,organic,276,1,0.0
1218814933.1679496268,20230322,google,organic,0,1,0.0
1218872334.1679614490,20230323,l.instagram.com,referral,0,1,0.0
1218919237.1679844624,20230326,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1218930882.1673513466,20230112,insta,story,8,1,0.0
121917249.1673018672,20230106,ig,perfil,0,1,0.0
1219192985.1680259168,20230331,l.instagram.com,referral,115,1,0.0
1219244236.1673029171,20230106,ig,perfil,34,1,0.0
1219462552.1679689808,20230324,l.instagram.com,referral,205,1,0.0
121950587.1676675870,20230217,ig,perfil,0,1,0.0
1219560403.1673660720,20230113,(direct),(none),146,1,0.0
1219560403.1673660720,20230206,google,organic,0,1,0.0
1219594199.1675116441,20230130,ig,perfil,0,1,0.0
121962074.1673981654,20230117,ig,perfil,0,1,0.0
1219790344.1679423573,20230321,l.instagram.com,referral,776,1,0.0
1219899851.1658094320,20230115,google,organic,961,1,0.0
1219899851.1658094320,20230205,google,organic,2023,1,0.0
122001365.1674181046,20230119,ig,perfil,39,1,0.0
1220036974.1676413372,20230214,ig,perfil,11,1,0.0
1220036974.1676413372,20230214,ig,perfil,71,1,0.0
1220061639.1680184085,20230330,Instagram_Stories,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1220087512.1675751464,20230207,ig,perfil,0,1,0.0
1220114084.1677852158,20230303,FBADS,REELS,0,1,0.0
12202020.1679739775,20230325,Instagram_Stories,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
1220224889.1678215097,20230307,Facebook_Right_Column,01+H+|+18-60+|+SERGIPE+|+LAL+1%+LISTA++|+IG+-+PURCHASE+30D,0,1,0.0
1220370756.1672600769,20230101,FBADS,Feed_Story,0,1,0.0
1220438452.1680102228,20230329,instagram,story,6,1,0.0
1220526287.1675520016,20230204,(direct),(none),0,1,0.0
1220543693.1674504226,20230123,ig,perfil,52,1,0.0
1220727500.1668704868,20230131,google,organic,225,1,0.0
1220727500.1668704868,20230208,google,organic,0,1,0.0
1220727500.1668704868,20230227,google,organic,0,1,0.0
1220728105.1675537325,20230204,FBADS,Feed,0,1,0.0
1220817848.1674038386,20230118,ig,perfil,0,1,0.0
1221000496.1676233137,20230212,ig,perfil,22,1,0.0
1221079166.1674438429,20230122,google,organic,18,1,0.0
1221083656.1678443193,20230310,FBADS,Story,0,1,0.0
1221083656.1678443193,20230312,Instagram_Feed,[RMKT] Certeiro,0,1,0.0
1221149297.1679096394,20230317,l.instagram.com,referral,0,1,0.0
1221244595.1678316538,20230308,Instagram_Stories,01 H | 18-60 | SERGIPE | LAL 1% LISTA | IG - PURCHASE 30D,0,1,0.0
1221269650.1673022756,20230106,(direct),(none),89,1,0.0
1221269650.1673022756,20230106,google,organic,213,1,0.0
1221285527.1677878326,20230303,(direct),(none),0,1,0.0
1221285527.1677878326,20230306,l.instagram.com,referral,0,1,0.0
1221308472.1679151890,20230318,google,organic,201,1,0.0
1221417282.1674959753,20230128,ig,perfil,16,1,0.0
1221421659.1674825236,20230127,ig,perfil,80,1,0.0
1221445697.1671907810,20230111,google,cpc,0,1,0.0
12214669.1671554506,20230326,Instagram_Profile_Feed,00 H-M | 18 - 55 | BRASIL | MIX ENVOLVIMENTO | IG E FB,0,1,0.0
1221578351.1674577028,20230124,google,organic,3836,1,0.0
1221755761.1679959139,20230327,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
1221966726.1679667019,20230324,Facebook_Mobile_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
1221992888.1675979694,20230209,insta,story,29,1,0.0
1222018831.1680245588,20230331,Facebook_Right_Column,01+H-M+|+18+-+55+|+BRASIL+|+LAL+PURCHASE+7D+2%+I+SUL/SUDESTE+I+FB+e+IG,0,1,0.0
1222284089.1674612730,20230124,ig,perfil,0,1,0.0
12223079.1676168215,20230211,ig,perfil,11,1,0.0
1222378246.1673095264,20230107,ig,perfil,0,1,0.0
1222715059.1679824924,20230326,Instagram_Stories,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,68,1,0.0
1222843996.1679971122,20230327,Facebook_Mobile_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1222883130.1674486092,20230123,google,organic,252,1,0.0
1222883130.1674486092,20230123,google,organic,45,1,0.0
1222883130.1674486092,20230123,google,organic,6,1,0.0
1222883130.1674486092,20230124,google,organic,0,1,0.0
1222883130.1674486092,20230124,google,organic,711,1,0.0
1222883130.1674486092,20230124,google,organic,944,1,0.0
1222883130.1674486092,20230125,google,organic,0,1,0.0
1222923121.1674519560,20230123,ig,perfil,237,1,0.0
1223029390.1678676235,20230312,google,organic,43,1,0.0
1223029390.1678676235,20230315,google,organic,41,1,0.0
122306110.1673481088,20230111,FBADS,Feed_Story,0,1,0.0
1223069081.1680137968,20230329,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,68,1,0.0
1223104598.1679833056,20230326,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
122339820.1673108228,20230107,FBADS,Feed_Story,14,1,0.0
1223433802.1679921405,20230327,google,organic,0,1,0.0
1223433802.1679921405,20230327,google,organic,1060,1,0.0
1223450093.1680167738,20230330,Facebook_Mobile_Feed,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
1223611045.1673296070,20230109,ig,perfil,0,1,0.0
1223624681.1673897083,20230116,FBADS,Feed_Story,0,1,0.0
1223660761.1673575325,20230112,Instagram_Stories,[RMKT] Certeiro,300,1,0.0
1223660761.1673575325,20230116,Instagram_Stories,[RMKT] Certeiro,66,1,0.0
1223958094.1679846448,20230326,l.instagram.com,referral,0,1,0.0
1224002197.1677688167,20230301,ig,perfil,0,1,0.0
1224088821.1678822611,20230314,(direct),(none),0,1,0.0
1224092207.1678733508,20230313,google,organic,0,1,0.0
1224151704.1678974626,20230316,l.instagram.com,referral,0,1,0.0
1224326908.1679965337,20230327,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1224436108.1674507162,20230123,IGShopping,Social,10,1,0.0
1224437194.1675686939,20230206,(direct),(none),5,1,0.0
1224437194.1675686939,20230207,(direct),(none),4,1,0.0
1224520971.1676828342,20230219,FBADS,Feed,0,1,0.0
1224532451.1644942479,20230307,ig,perfil,43,1,0.0
1224702781.1680022080,20230328,instagram,story,93,1,0.0
1224712274.1677536992,20230227,IGShopping,Social,21,1,0.0
1224754809.1679022364,20230317,ig,story,0,1,0.0
1224791595.1678159000,20230307,ig,perfil,0,1,0.0
1224812916.1674736507,20230126,ig,perfil,1128,1,0.0
1224922402.1675348173,20230202,emailmkt,saldo-bazicash,1211,1,0.0
1224927738.1673884723,20230116,google,organic,14,1,0.0
1225052358.1675898485,20230208,google,organic,119,1,0.0
1225141415.1677641648,20230301,ig,perfil,0,1,0.0
1225493580.1672671815,20230102,FBADS,Feed_Story,23,1,0.0
1225585458.1676461796,20230215,(direct),(none),0,1,0.0
1225664624.1676728363,20230218,ig,perfil,0,1,0.0
1225687028.1679848566,20230326,FBADS,Story,0,1,0.0
1226121066.1675482822,20230204,ig,perfil,0,1,0.0
1226219149.1677299209,20230225,google,organic,28,1,0.0
1226219149.1677299209,20230225,google,organic,3,1,0.0
1226302288.1679853624,20230326,Facebook_Desktop_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1226461685.1677720803,20230301,FBADS,REELS,0,1,0.0
1226545790.1675519265,20230204,google,organic,0,1,0.0
1226545790.1675519265,20230204,google,organic,257,1,0.0
1226545790.1675519265,20230206,google,organic,0,1,0.0
1226545790.1675519265,20230209,google,organic,0,1,0.0
1226545790.1675519265,20230213,google,organic,0,1,0.0
1226545790.1675519265,20230214,google,organic,0,1,0.0
1226545790.1675519265,20230214,google,organic,1346,1,0.0
1226545790.1675519265,20230214,google,organic,31,1,0.0
1226545790.1675519265,20230214,google,organic,46,1,0.0
1226545790.1675519265,20230216,google,organic,0,1,0.0
1226545790.1675519265,20230219,google,organic,0,1,0.0
1226545790.1675519265,20230221,google,organic,616,1,0.0
1226545790.1675519265,20230310,google,organic,0,1,0.0
1226545790.1675519265,20230310,google,organic,2317,1,0.0
1226545790.1675519265,20230313,google,organic,5,1,0.0
1226545790.1675519265,20230315,youtube.com,referral,768,1,0.0
1226545790.1675519265,20230316,youtube.com,referral,4507,1,600.0
1226545790.1675519265,20230323,youtube.com,referral,108,1,0.0
1226677059.1674065733,20230118,Instagram_Reels,[RMKT] Certeiro,480,1,0.0
1226677059.1674065733,20230125,Instagram_Feed,[RMKT] Certeiro,745,1,0.0
1226696629.1680086719,20230329,l.instagram.com,referral,0,1,0.0
1226740292.1675335553,20230202,emailmkt,saldo-bazicash,248,1,0.0
1226946550.1680197501,20230330,l.instagram.com,referral,769,1,0.0
1226952429.1673639746,20230113,ig,perfil,0,1,0.0
1227019729.1676558344,20230216,FBADS,Story,0,1,0.0
1227019729.1676558344,20230222,FBADS,Story,0,1,0.0
1227023619.1678925707,20230315,youtube.com,referral,0,1,0.0
1227329130.1669412450,20230110,insta,story,0,1,0.0
1227366895.1679293609,20230320,google,organic,0,1,0.0
1227445290.1677012759,20230221,google,organic,169,1,0.0
1227530046.1679930974,20230327,(direct),(none),0,1,0.0
1227641050.1677618648,20230228,(direct),(none),13,1,0.0
1227682663.1679010504,20230316,sms,abaixo10,0,1,0.0
1227683452.1675206741,20230131,l.instagram.com,referral,0,1,0.0
1227765272.1676199140,20230212,ig,perfil,43,1,0.0
1228159542.1675123867,20230130,ig,perfil,0,1,0.0
122833920.1679103536,20230317,ig,story,0,1,0.0
1228410018.1676401806,20230214,FBADS,REELS,0,1,0.0
1228510355.1678044891,20230305,ig,perfil,0,1,0.0
1228622821.1678973309,20230316,(direct),(none),0,1,0.0
1228660928.1671556865,20230219,google,organic,464,1,0.0
1228717925.1673534682,20230112,FBADS,REELS,84,1,0.0
1228802070.1678925996,20230315,google,organic,831,1,0.0
1228802070.1678925996,20230315,youtube.com,referral,0,1,0.0
1228802070.1678925996,20230315,youtube.com,referral,121,1,600.0
1228802070.1678925996,20230316,youtube.com,referral,23,1,0.0
1228802070.1678925996,20230316,youtube.com,referral,7,1,0.0
1228802070.1678925996,20230317,youtube.com,referral,3,1,0.0
1228977039.1675483425,20230204,FBADS,REELS,0,1,0.0
1229104712.1678994360,20230316,l.instagram.com,referral,49,1,0.0
1229265971.1680039966,20230328,Instagram_Stories,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1229279729.1678985568,20230316,l.instagram.com,referral,74,1,0.0
1229281274.1678042566,20230305,ig,perfil,0,1,0.0
1229308636.1679935327,20230327,(direct),(none),0,1,0.0
1229348436.1679846283,20230326,Facebook_Desktop_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1229348436.1679846283,20230327,Facebook_Desktop_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1229391397.1679614694,20230323,l.instagram.com,referral,10,1,0.0
1229411746.1676644231,20230217,FBADS,REELS,0,1,0.0
122944471.1679267851,20230319,l.instagram.com,referral,0,1,0.0
1229570370.1673903047,20230116,ig,perfil,0,1,0.0
1229593988.1673568965,20230112,FBADS,Feed_Story,0,1,0.0
1229614898.1679864010,20230326,l.instagram.com,referral,0,1,0.0
1229620617.1672763964,20230103,emailmkt,saldo-bazicash,0,1,0.0
1229796058.1679941902,20230327,(direct),(none),0,1,0.0
1229965434.1679996474,20230328,Instagram_Reels,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
1229991617.1675018347,20230129,FBADS,REELS,0,1,0.0
1230243410.1680121432,20230329,google,organic,39,1,0.0
1230355856.1679882136,20230326,FBADS,Story,132,1,0.0
1230355856.1679882136,20230328,l.instagram.com,referral,597,1,130.0
1230366813.1680206226,20230330,l.instagram.com,referral,0,1,0.0
1230412287.1680122695,20230329,l.instagram.com,referral,59,1,0.0
1230488427.1679266655,20230319,bing,organic,79,1,0.0
1230625821.1674514966,20230123,ig,perfil,55,1,0.0
1230640334.1679019662,20230316,sms,abaixo10,0,1,0.0
1230810960.1679931379,20230327,(direct),(none),28,1,0.0
1230860368.1679837969,20230326,FBADS,Story,0,1,0.0
1230860368.1679837969,20230326,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,27,1,0.0
1230860368.1679837969,20230326,l.instagram.com,referral,44,1,0.0
1231256512.1669512054,20230101,(direct),(none),183,1,0.0
1231256512.1669512054,20230101,(direct),(none),61,1,0.0
1231307439.1677346625,20230225,ig,perfil,74,1,0.0
1231336376.1680055488,20230328,Facebook_Mobile_Feed,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
1231353237.1675159885,20230131,ig,perfil,104,1,0.0
1231388305.1672585057,20230101,(direct),(none),26,1,0.0
1231437843.1673316058,20230109,google,organic,0,1,0.0
1231516647.1679743278,20230325,l.instagram.com,referral,84,1,0.0
1231559729.1679054686,20230317,l.instagram.com,referral,0,1,0.0
1231569866.1673026870,20230106,ig,perfil,0,1,0.0
1231629719.1679855137,20230326,Facebook_Desktop_Feed,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1231765494.1679236093,20230319,google,organic,84,1,0.0
1231792376.1678739487,20230313,google,organic,148,1,0.0
1231832690.1675415436,20230203,ig,perfil,0,1,0.0
123195169.1679796873,20230325,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,0,1,0.0
1232030544.1679846214,20230326,l.instagram.com,referral,0,1,0.0
1232102346.1679613810,20230323,Instagram_Feed,01 H-M | 18 - 55 | NORDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1232178308.1678659746,20230312,IGShopping,Social,23,1,0.0
1232228978.1679650110,20230324,l.instagram.com,referral,0,1,0.0
123231745.1679655253,20230324,(direct),(none),0,1,0.0
1232449749.1679523286,20230322,(direct),(none),0,1,0.0
1232449749.1679523286,20230323,(direct),(none),0,1,0.0
1232514851.1674903755,20230128,ig,perfil,0,1,0.0
1232526987.1678211938,20230307,google,organic,4,1,0.0
123252924.1680086245,20230329,Facebook_Mobile_Feed,00 18-55 | HM | SALVADOR | INTERESSES | FB E IG,0,1,0.0
1232531499.1674001702,20230117,ig,perfil,0,1,0.0
1232891326.1675560442,20230204,ig,perfil,131,1,0.0
1233015214.1678975560,20230316,google,organic,111,1,0.0
1233233457.1679587615,20230323,emailmkt,saldo-bazicash,632,1,0.0
1233397502.1679444708,20230321,l.instagram.com,referral,0,1,0.0
1233530104.1677591500,20230228,bing,organic,90,1,0.0
1233802613.1675014242,20230129,ig,perfil,49,1,0.0
1233804500.1679829526,20230326,Instagram_Stories,01 H-M | 18 - 55 | NORDESTE | COMPORTAMENTO | IG E FB,24,1,0.0
1233848041.1674236562,20230120,ig,perfil,906,1,0.0
1233894252.1674223127,20230120,google,organic,0,1,0.0
1234192653.1679639731,20230324,Others,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
1234657348.1677245980,20230224,google,organic,521,1,0.0
1234823105.1674611707,20230124,google,organic,24,1,0.0
1234823105.1674611707,20230125,google,organic,1036,1,0.0
1234832844.1676641797,20230217,google,organic,35,1,0.0
1234832844.1676641797,20230217,google,organic,88,1,0.0
1234832844.1676641797,20230315,youtube.com,referral,463,1,0.0
1234832844.1676641797,20230316,youtube.com,referral,205,1,600.0
1234832844.1676641797,20230316,youtube.com,referral,471,1,0.0
1234832844.1676641797,20230322,google,organic,0,1,0.0
1234832844.1676641797,20230322,google,organic,172,1,0.0
1234964553.1675071772,20230130,ig,perfil,0,1,0.0
1234964553.1675071772,20230322,instagram,story,0,1,0.0
1234983837.1679146094,20230318,l.instagram.com,referral,47,1,0.0
1234983837.1679146094,20230320,l.instagram.com,referral,701,1,0.0
1235027535.1675958152,20230209,ig,perfil,0,1,0.0
1235027535.1675958152,20230209,ig,perfil,156,1,0.0
1235027535.1675958152,20230209,insta,story,203,1,0.0
1235261915.1677453427,20230226,google,organic,704,1,0.0
1235329044.1678277823,20230308,ig,perfil,78,1,0.0
1235384126.1675934510,20230209,ig,perfil,91,1,0.0
1235427711.1679605132,20230323,Facebook_Right_Column,00+VIEW+CONTENT+180D+|+BRASIL,0,1,0.0
1235522536.1677879505,20230303,(direct),(none),92,1,600.0
1235522536.1677879505,20230315,IGShopping,Social,150,1,0.0
1235522536.1677879505,20230324,l.instagram.com,referral,0,1,0.0
1235892625.1674497536,20230123,FBADS,REELS,0,1,0.0
1235952261.1680219224,20230330,Others,00 18-55 | HM | SALVADOR | LAL1% PURCHASE | FB E IG,0,1,0.0
1235964809.1677422689,20230226,IGShopping,Social,62,1,0.0
1235971511.1672918819,20230105,ig,perfil,33,1,0.0
1235980578.1678200529,20230307,ig,perfil,0,1,0.0
123624870.1678893135,20230315,(direct),(none),43,1,0.0
1236315061.1673618525,20230113,ig,perfil,36,1,0.0
1236424827.1672573693,20230101,(direct),(none),0,1,0.0
1236424827.1672573693,20230101,(direct),(none),16,1,0.0
1236424827.1672573693,20230101,(direct),(none),481,1,0.0
1236424827.1672573693,20230101,(direct),(none),5,1,0.0
1236424827.1672573693,20230101,(direct),(none),6,1,0.0
1236624512.1673799939,20230115,fidelizarmais,email,0,1,0.0
1236629122.1677180002,20230223,google,organic,0,1,0.0
1236935181.1627503347,20230212,google,organic,35,1,0.0
1236976157.1675185720,20230131,ig,perfil,1582,1,0.0
1237170830.1672440911,20230101,FBADS,Story,444,1,0.0
1237191993.1678888299,20230315,(direct),(none),47,1,0.0
1237267960.1673201503,20230108,google,organic,317,1,0.0
1237291961.1679652173,20230324,instagram.com,referral,0,1,0.0
1237356886.1674241547,20230120,google,organic,170,1,0.0
1237418877.1679170958,20230318,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
1237437747.1675538239,20230204,FBADS,REELS,77,1,0.0
1237437747.1675538239,20230204,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
1237477889.1678299570,20230308,ig,perfil,0,1,0.0
1237564035.1679861595,20230326,Instagram_Stories,01 H-M | 18 - 55 | SUL/SULDESTE | LAL 1% LISTA | IG E FB,0,1,0.0
1237584266.1673227057,20230108,ig,perfil,0,1,0.0
1237771645.1676654975,20230217,google,organic,0,1,0.0
1237839274.1673815325,20230115,ig,perfil,0,1,0.0
1237840485.1677369570,20230225,FBADS,REELS,0,1,0.0
1237847519.1674154872,20230119,(direct),(none),11,1,0.0
1237987914.1673095465,20230107,ig,perfil,0,1,0.0
1238022919.1674044103,20230118,(direct),(none),16,1,0.0
1238022919.1674044103,20230118,(direct),(none),17,1,0.0
1238022919.1674044103,20230120,google,organic,140,1,0.0
1238022919.1674044103,20230124,google,organic,1515,1,0.0
1238022919.1674044103,20230125,google,organic,0,1,0.0
1238022919.1674044103,20230125,google,organic,249,1,238.0
1238022919.1674044103,20230125,google,organic,472,1,0.0
1238022919.1674044103,20230126,google,organic,349,1,0.0
1238212616.1670978488,20230129,google,organic,2,1,0.0
1238234533.1675622293,20230205,ig,perfil,16,1,0.0
1238234533.1675622293,20230205,Instagram_Stories,[RMKT] Certeiro,0,1,0.0
1238498591.1680039894,20230328,l.instagram.com,referral,0,1,0.0
1238553760.1679869009,20230326,l.instagram.com,referral,79,1,0.0
1238555024.1669940335,20230323,google,organic,3221,1,0.0
1238555024.1669940335,20230324,google,organic,674,1,127.0
1238555024.1669940335,20230326,google,organic,29,1,0.0
123859927.1672610856,20230101,FBADS,Feed_Story,40,1,0.0
1238679518.1676116417,20230211,ig,perfil,209,1,260.0
1238679518.1676116417,20230211,ig,perfil,802,1,0.0
123875958.1675516990,20230204,ig,perfil,0,1,0.0
123882806.1678970011,20230316,(direct),(none),0,1,0.0
1238832723.1678325802,20230308,ig,perfil,0,1,0.0
1238834769.1679178454,20230318,l.instagram.com,referral,10,1,0.0
1238885836.1675258108,20230201,google,organic,0,1,0.0
1238909875.1675601153,20230205,ig,perfil,60,1,0.0
1238969917.1671901154,20230101,FBADS,Feed_Story,0,1,0.0
1238989674.1675972843,20230209,google,organic,23,1,0.0
1238995955.1679772718,20230325,bing,organic,1105,1,260.0
1239016914.1679536716,20230322,(direct),(none),0,1,0.0
1239054347.1680136994,20230329,Instagram_Reels,00 H-M | 18-55 | NORDESTE | INTERESSES,0,1,0.0
1239119428.1677324457,20230225,FBADS,REELS,0,1,0.0
1239289366.1666485989,20230108,FBADS,Feed,161,1,0.0
1239289366.1666485989,20230207,FBADS,Feed,0,1,0.0
1239289366.1666485989,20230210,google,organic,709,1,0.0
1239289366.1666485989,20230224,google,organic,0,1,0.0
1239289366.1666485989,20230225,google,organic,0,1,0.0
1239289366.1666485989,20230228,google,organic,0,1,0.0
1239337090.1676749686,20230218,ig,perfil,62,1,0.0
123938756.1675179773,20230131,google,organic,0,1,0.0
1239409255.1677884217,20230303,(direct),(none),761,1,600.0
1239492519.1675265858,20230201,ig,perfil,809,1,0.0
1239492519.1675265858,20230212,ig,perfil,246,1,0.0
1239505527.1679708877,20230324,Instagram_Feed,00 18-55 | HM | SALVADOR | LAL1% PURCHASE | FB E IG,0,1,0.0
1239516245.1680009618,20230328,l.instagram.com,referral,0,1,0.0
1239746221.1674286971,20230121,FBADS,REELS,0,1,0.0
1239867381.1679624595,20230323,(direct),(none),0,1,0.0
1240036995.1674429652,20230122,FBADS,Feed_Story,46,1,0.0
1240092961.1674993355,20230129,insta,story,333,1,0.0
1240167656.1673045243,20230106,google,organic,93,1,0.0
1240197142.1672673748,20230102,ig,perfil,0,1,0.0
1240677166.1676200434,20230212,ig,perfil,0,1,0.0
1240741169.1676395450,20230214,FBADS,Story,40,1,0.0
1240741169.1676395450,20230214,IGShopping,Social,205,1,0.0
1240741169.1676395450,20230214,IGShopping,Social,6,1,0.0
124093119.1679669400,20230324,Instagram_Explore_Grid_Home,00 H-M | 18 - 55 | BRASIL | MIX ENVOLVIMENTO | IG E FB,0,1,0.0
1241036253.1673784497,20230115,google,organic,40,1,0.0
1241061052.1678122095,20230306,FBADS,Story,97,1,0.0
1241187302.1680279199,20230331,Instagram_Stories,06 H-M | 18 - 55 | BRASIL | LAL PURCHASE 60D 1% I SUL/SUDESTE I FB e IG,0,1,0.0
1241247466.1676835745,20230219,ig,perfil,0,1,0.0
1241370036.1675875046,20230208,(direct),(none),7,1,0.0
1241538336.1672886582,20230104,ig,perfil,0,1,0.0
1241540859.1679315628,20230320,(direct),(none),0,1,0.0
